DatasetName,MonitoringLocationID,MonitoringLocationName,MonitoringLocationLatitude,MonitoringLocationLongitude,MonitoringLocationHorizontalCoordinateReferenceSystem,MonitoringLocationHorizontalAccuracyMeasure,MonitoringLocationHorizontalAccuracyUnit,MonitoringLocationVerticalMeasure,MonitoringLocationVerticalUnit,MonitoringLocationType,ActivityType,ActivityMediaName,ActivityStartDate,ActivityStartTime,ActivityEndDate,ActivityEndTime,ActivityDepthHeightMeasure,ActivityDepthHeightUnit,SampleCollectionEquipmentName,CharacteristicName,MethodSpeciation,ResultSampleFraction,ResultValue,ResultUnit,ResultValueType,ResultDetectionCondition,ResultDetectionQuantitationLimitMeasure,ResultDetectionQuantitationLimitUnit,ResultDetectionQuantitationLimitType,ResultStatusID,ResultComment,ResultAnalyticalMethodID,ResultAnalyticalMethodContext,ResultAnalyticalMethodName,AnalysisStartDate,AnalysisStartTime,AnalysisStartTimeZone,LaboratoryName,LaboratorySampleID
Mackenzie Hg in streamwater survey 2018-2020,Sb Ke,Sambaa 'Ke  River at outlet,61.296389,-120.058056,WGS84,,,,,River/Stream,Sample-Integrated Vertical Profile,Surface Water,2018-06-23,,,,,,DH-95,"Alkalinity, total",as CaCO3,,80.2,mg/L,Actual,,0.1,mg/L,Method Detection Level,,,SM 2320:B,APHA,SM 2320B,,,,Taiga,
Mackenzie Hg in streamwater survey 2018-2020,Sb Ke,Sambaa 'Ke  River at outlet,61.296389,-120.058056,WGS84,,,,,River/Stream,Sample-Integrated Vertical Profile,Surface Water,2018-06-23,,,,,,DH-95,Calcium,,Dissolved,24.4,mg/L,Actual,,0.1,mg/L,Method Detection Level,,,SM 4110:B,APHA,SM 4110B,,,,Taiga,
Mackenzie Hg in streamwater survey 2018-2020,Sb Ke,Sambaa 'Ke  River at outlet,61.296389,-120.058056,WGS84,,,,,River/Stream,Field Msr/Obs,Surface Water,2018-06-23,,,,,,Probe/Sensor,Depth of water column,,,0.3,m,Actual,,0.01,m,Method Detection Level,,,,,,,,,,
Mackenzie Hg in streamwater survey 2018-2020,Sb Ke,Sambaa 'Ke  River at outlet,61.296389,-120.058056,WGS84,,,,,River/Stream,Field Msr/Obs,Surface Water,2018-06-23,,,,,,Probe/Sensor,Dissolved oxygen saturation,,,99.7,%,Actual,,0.1,%,Method Detection Level,,,,,,,,,,
Mackenzie Hg in streamwater survey 2018-2020,Sb Ke,Sambaa 'Ke  River at outlet,61.296389,-120.058056,WGS84,,,,,River/Stream,Sample-Integrated Vertical Profile,Surface Water,2018-06-23,,,,,,DH-95,Magnesium,,Dissolved,5.6,mg/L,Actual,,0.1,mg/L,Method Detection Level,,,SM 4110:B,APHA,SM 4110B,,,,Taiga,
Mackenzie Hg in streamwater survey 2018-2020,Sb Ke,Sambaa 'Ke  River at outlet,61.296389,-120.058056,WGS84,,,,,River/Stream,Sample-Integrated Vertical Profile,Surface Water,2018-06-23,,,,,,DH-95,Mercury,,Dissolved,0.850489706,ng/L,Actual,,,ng/L,Method Detection Level,,,1631:E,USEPA,1631E,,,,Trent University,
Mackenzie Hg in streamwater survey 2018-2020,Sb Ke,Sambaa 'Ke  River at outlet,61.296389,-120.058056,WGS84,,,,,River/Stream,Sample-Integrated Vertical Profile,Surface Water,2018-06-23,,,,,,DH-95,Organic carbon,,Dissolved,12.5,mg/L,Actual,,0.5,mg/L,Method Detection Level,,,SM 5310:B,APHA,SM 5310B,,,,Taiga,
Mackenzie Hg in streamwater survey 2018-2020,Sb Ke,Sambaa 'Ke  River at outlet,61.296389,-120.058056,WGS84,,,,,River/Stream,Sample-Integrated Vertical Profile,Surface Water,2018-06-23,,,,,,DH-95,Organic carbon,,Total,13.2,mg/L,Actual,,0.5,mg/L,Method Detection Level,,,SM 5310:B,APHA,SM 5310B,,,,Taiga,
Mackenzie Hg in streamwater survey 2018-2020,Sb Ke,Sambaa 'Ke  River at outlet,61.296389,-120.058056,WGS84,,,,,River/Stream,Field Msr/Obs,Surface Water,2018-06-23,,,,,,Probe/Sensor,pH,,,7.73,None,Actual,,,None,Method Detection Level,,,,,,,,,,
Mackenzie Hg in streamwater survey 2018-2020,Sb Ke,Sambaa 'Ke  River at outlet,61.296389,-120.058056,WGS84,,,,,River/Stream,Sample-Integrated Vertical Profile,Surface Water,2018-06-23,,,,,,DH-95,pH,,,8.16,None,Actual,,,None,Method Detection Level,,,SM 4500-H:B,APHA,SM 4500 H+B,,,,Taiga,
Mackenzie Hg in streamwater survey 2018-2020,Sb Ke,Sambaa 'Ke  River at outlet,61.296389,-120.058056,WGS84,,,,,River/Stream,Sample-Integrated Vertical Profile,Surface Water,2018-06-23,,,,,,DH-95,Potassium,,Dissolved,0.4,mg/L,Actual,,0.1,mg/L,Method Detection Level,,,SM 4110:B,APHA,SM 4110B,,,,Taiga,
Mackenzie Hg in streamwater survey 2018-2020,Sb Ke,Sambaa 'Ke  River at outlet,61.296389,-120.058056,WGS84,,,,,River/Stream,Sample-Integrated Vertical Profile,Surface Water,2018-06-23,,,,,,DH-95,Sodium,,Dissolved,2.2,mg/L,Actual,,0.1,mg/L,Method Detection Level,,,SM 4110:B,APHA,SM 4110B,,,,Taiga,
Mackenzie Hg in streamwater survey 2018-2020,Sb Ke,Sambaa 'Ke  River at outlet,61.296389,-120.058056,WGS84,,,,,River/Stream,Field Msr/Obs,Surface Water,2018-06-23,,,,,,Probe/Sensor,Specific conductance,,,145.6,mS/cm,Actual,,0.1,mS/cm,Method Detection Level,,,,,,,,,,
Mackenzie Hg in streamwater survey 2018-2020,Sb Ke,Sambaa 'Ke  River at outlet,61.296389,-120.058056,WGS84,,,,,River/Stream,Sample-Integrated Vertical Profile,Surface Water,2018-06-23,,,,,,DH-95,Specific conductance,,,172,uS/cm,Actual,,0.4,uS/cm,Method Detection Level,,,SM 2500:B,APHA,SM 2510B,,,,Taiga,
Mackenzie Hg in streamwater survey 2018-2020,Sb Ke,Sambaa 'Ke  River at outlet,61.296389,-120.058056,WGS84,,,,,River/Stream,Sample-Integrated Vertical Profile,Surface Water,2018-06-23,,,,,,DH-95,Sulfate,,Dissolved,6,mg/L,Actual,,1,mg/L,Method Detection Level,,,SM 4110:B,APHA,SM 4110B,,,,Taiga,
Mackenzie Hg in streamwater survey 2018-2020,Sb Ke,Sambaa 'Ke  River at outlet,61.296389,-120.058056,WGS84,,,,,River/Stream,Field Msr/Obs,Surface Water,2018-06-23,,,,,,Probe/Sensor,"Temperature, water",,,18.4,deg C,Actual,,0.1,deg C,Method Detection Level,,,,,,,,,,
Mackenzie Hg in streamwater survey 2018-2020,Sb Ke,Sambaa 'Ke  River at outlet,61.296389,-120.058056,WGS84,,,,,River/Stream,Sample-Integrated Vertical Profile,Surface Water,2018-06-23,,,,,,DH-95,Total dissolved solids,,,102,mg/L,Actual,,10,mg/L,Method Detection Level,,,SM 2540:C,APHA,SM 2540D,,,,Taiga,
Mackenzie Hg in streamwater survey 2018-2020,Sb Ke,Sambaa 'Ke  River at outlet,61.296389,-120.058056,WGS84,,,,,River/Stream,Sample-Integrated Vertical Profile,Surface Water,2018-06-23,,,,,,DH-95,Total suspended solids,,,,,Actual,Below Detection/Quantification Limit,3,mg/L,Method Detection Level,,,SM 2540:D,APHA,SM 2540C,,,,Taiga,
Mackenzie Hg in streamwater survey 2018-2020,Sb Ke,Sambaa 'Ke  River at outlet,61.296389,-120.058056,WGS84,,,,,River/Stream,Field Msr/Obs,Surface Water,2018-06-23,,,,,,Probe/Sensor,Turbidity,,,3.3,FNU,Actual,,1,FNU,Method Detection Level,,,,,,,,,,
Mackenzie Hg in streamwater survey 2018-2020,Sb Ke,Sambaa 'Ke  River at outlet,61.296389,-120.058056,WGS84,,,,,River/Stream,Sample-Integrated Vertical Profile,Surface Water,2018-06-23,,,,,,DH-95,Turbidity,,,1.61,NTU,Actual,,0.05,NTU,Method Detection Level,,,SM 2130:B,APHA,SM 2130B,,,,Taiga,
Mackenzie Hg in streamwater survey 2018-2020,MR-Ivk_18,Mackenzie River (East channel) in Inuvik,68.449722,-133.891944,WGS84,,,,,River/Stream,Sample-Integrated Vertical Profile,Surface Water,2018-06-27,,,,,,DH-95,"Alkalinity, total",as CaCO3,,82.6,mg/L,Actual,,0.1,mg/L,Method Detection Level,,,SM 2320:B,APHA,SM 2320B,,,,Taiga,
Mackenzie Hg in streamwater survey 2018-2020,MR-Ivk_18,Mackenzie River (East channel) in Inuvik,68.449722,-133.891944,WGS84,,,,,River/Stream,Sample-Integrated Vertical Profile,Surface Water,2018-06-27,,,,,,DH-95,Calcium,,Dissolved,29,mg/L,Actual,,0.1,mg/L,Method Detection Level,,,SM 4110:B,APHA,SM 4110B,,,,Taiga,
Mackenzie Hg in streamwater survey 2018-2020,MR-Ivk_18,Mackenzie River (East channel) in Inuvik,68.449722,-133.891944,WGS84,,,,,River/Stream,Field Msr/Obs,Surface Water,2018-06-27,,,,,,Probe/Sensor,Depth of water column,,,1,m,Actual,,0.01,m,Method Detection Level,,,,,,,,,,
Mackenzie Hg in streamwater survey 2018-2020,MR-Ivk_18,Mackenzie River (East channel) in Inuvik,68.449722,-133.891944,WGS84,,,,,River/Stream,Field Msr/Obs,Surface Water,2018-06-27,,,,,,Probe/Sensor,Dissolved oxygen saturation,,,92.4,%,Actual,,0.1,%,Method Detection Level,,,,,,,,,,
Mackenzie Hg in streamwater survey 2018-2020,MR-Ivk_18,Mackenzie River (East channel) in Inuvik,68.449722,-133.891944,WGS84,,,,,River/Stream,Sample-Integrated Vertical Profile,Surface Water,2018-06-27,,,,,,DH-95,Magnesium,,Dissolved,12,mg/L,Actual,,0.1,mg/L,Method Detection Level,,,SM 4110:B,APHA,SM 4110B,,,,Taiga,
Mackenzie Hg in streamwater survey 2018-2020,MR-Ivk_18,Mackenzie River (East channel) in Inuvik,68.449722,-133.891944,WGS84,,,,,River/Stream,Sample-Integrated Vertical Profile,Surface Water,2018-06-27,,,,,,DH-95,Mercury,,Dissolved,1.481227714,ng/L,Actual,,,ng/L,Method Detection Level,,,1631:E,USEPA,1631E,,,,Trent University,
Mackenzie Hg in streamwater survey 2018-2020,MR-Ivk_18,Mackenzie River (East channel) in Inuvik,68.449722,-133.891944,WGS84,,,,,River/Stream,Sample-Integrated Vertical Profile,Surface Water,2018-06-27,,,,,,DH-95,Organic carbon,,Dissolved,5.7,mg/L,Actual,,0.5,mg/L,Method Detection Level,,,SM 5310:B,APHA,SM 5310B,,,,Taiga,
Mackenzie Hg in streamwater survey 2018-2020,MR-Ivk_18,Mackenzie River (East channel) in Inuvik,68.449722,-133.891944,WGS84,,,,,River/Stream,Sample-Integrated Vertical Profile,Surface Water,2018-06-27,,,,,,DH-95,Organic carbon,,Total,5.8,mg/L,Actual,,0.5,mg/L,Method Detection Level,,,SM 5310:B,APHA,SM 5310B,,,,Taiga,
Mackenzie Hg in streamwater survey 2018-2020,MR-Ivk_18,Mackenzie River (East channel) in Inuvik,68.449722,-133.891944,WGS84,,,,,River/Stream,Field Msr/Obs,Surface Water,2018-06-27,,,,,,Probe/Sensor,pH,,,7.15,None,Actual,,,None,Method Detection Level,,,,,,,,,,
Mackenzie Hg in streamwater survey 2018-2020,MR-Ivk_18,Mackenzie River (East channel) in Inuvik,68.449722,-133.891944,WGS84,,,,,River/Stream,Sample-Integrated Vertical Profile,Surface Water,2018-06-27,,,,,,DH-95,pH,,,8.09,None,Actual,,,None,Method Detection Level,,,SM 4500-H:B,APHA,SM 4500 H+B,,,,Taiga,
Mackenzie Hg in streamwater survey 2018-2020,MR-Ivk_18,Mackenzie River (East channel) in Inuvik,68.449722,-133.891944,WGS84,,,,,River/Stream,Sample-Integrated Vertical Profile,Surface Water,2018-06-27,,,,,,DH-95,Potassium,,Dissolved,0.9,mg/L,Actual,,0.1,mg/L,Method Detection Level,,,SM 4110:B,APHA,SM 4110B,,,,Taiga,
Mackenzie Hg in streamwater survey 2018-2020,MR-Ivk_18,Mackenzie River (East channel) in Inuvik,68.449722,-133.891944,WGS84,,,,,River/Stream,Sample-Integrated Vertical Profile,Surface Water,2018-06-27,,,,,,DH-95,Sodium,,Dissolved,6.5,mg/L,Actual,,0.1,mg/L,Method Detection Level,,,SM 4110:B,APHA,SM 4110B,,,,Taiga,
Mackenzie Hg in streamwater survey 2018-2020,MR-Ivk_18,Mackenzie River (East channel) in Inuvik,68.449722,-133.891944,WGS84,,,,,River/Stream,Field Msr/Obs,Surface Water,2018-06-27,,,,,,Probe/Sensor,Specific conductance,,,211,mS/cm,Actual,,0.1,mS/cm,Method Detection Level,,,,,,,,,,
Mackenzie Hg in streamwater survey 2018-2020,MR-Ivk_18,Mackenzie River (East channel) in Inuvik,68.449722,-133.891944,WGS84,,,,,River/Stream,Sample-Integrated Vertical Profile,Surface Water,2018-06-27,,,,,,DH-95,Specific conductance,,,264,uS/cm,Actual,,0.4,uS/cm,Method Detection Level,,,SM 2500:B,APHA,SM 2510B,,,,Taiga,
Mackenzie Hg in streamwater survey 2018-2020,MR-Ivk_18,Mackenzie River (East channel) in Inuvik,68.449722,-133.891944,WGS84,,,,,River/Stream,Sample-Integrated Vertical Profile,Surface Water,2018-06-27,,,,,,DH-95,Sulfate,,Dissolved,44,mg/L,Actual,,1,mg/L,Method Detection Level,,,SM 4110:B,APHA,SM 4110B,,,,Taiga,
Mackenzie Hg in streamwater survey 2018-2020,MR-Ivk_18,Mackenzie River (East channel) in Inuvik,68.449722,-133.891944,WGS84,,,,,River/Stream,Field Msr/Obs,Surface Water,2018-06-27,,,,,,Probe/Sensor,"Temperature, water",,,14.7,deg C,Actual,,0.1,deg C,Method Detection Level,,,,,,,,,,
Mackenzie Hg in streamwater survey 2018-2020,MR-Ivk_18,Mackenzie River (East channel) in Inuvik,68.449722,-133.891944,WGS84,,,,,River/Stream,Sample-Integrated Vertical Profile,Surface Water,2018-06-27,,,,,,DH-95,Total dissolved solids,,,204,mg/L,Actual,,10,mg/L,Method Detection Level,,,SM 2540:C,APHA,SM 2540D,,,,Taiga,
Mackenzie Hg in streamwater survey 2018-2020,MR-Ivk_18,Mackenzie River (East channel) in Inuvik,68.449722,-133.891944,WGS84,,,,,River/Stream,Sample-Integrated Vertical Profile,Surface Water,2018-06-27,,,,,,DH-95,Total suspended solids,,,72,mg/L,Actual,,3,mg/L,Method Detection Level,,,SM 2540:D,APHA,SM 2540C,,,,Taiga,
Mackenzie Hg in streamwater survey 2018-2020,MR-Ivk_18,Mackenzie River (East channel) in Inuvik,68.449722,-133.891944,WGS84,,,,,River/Stream,Field Msr/Obs,Surface Water,2018-06-27,,,,,,Probe/Sensor,Turbidity,,,75,FNU,Actual,,1,FNU,Method Detection Level,,,,,,,,,,
Mackenzie Hg in streamwater survey 2018-2020,MR-Ivk_18,Mackenzie River (East channel) in Inuvik,68.449722,-133.891944,WGS84,,,,,River/Stream,Sample-Integrated Vertical Profile,Surface Water,2018-06-27,,,,,,DH-95,Turbidity,,,97.4,NTU,Actual,,0.05,NTU,Method Detection Level,,,SM 2130:B,APHA,SM 2130B,,,,Taiga,
Mackenzie Hg in streamwater survey 2018-2020,A.Red,Arctic Red River at Mackenzie River junction,67.568611,-133.758056,WGS84,,,,,River/Stream,Sample-Integrated Vertical Profile,Surface Water,2018-06-29,,,,,,DH-95,"Alkalinity, total",as CaCO3,,102,mg/L,Actual,,0.1,mg/L,Method Detection Level,,,SM 2320:B,APHA,SM 2320B,,,,Taiga,
Mackenzie Hg in streamwater survey 2018-2020,A.Red,Arctic Red River at Mackenzie River junction,67.568611,-133.758056,WGS84,,,,,River/Stream,Sample-Integrated Vertical Profile,Surface Water,2018-06-29,,,,,,DH-95,Calcium,,Dissolved,57.1,mg/L,Actual,,0.1,mg/L,Method Detection Level,,,SM 4110:B,APHA,SM 4110B,,,,Taiga,
Mackenzie Hg in streamwater survey 2018-2020,A.Red,Arctic Red River at Mackenzie River junction,67.568611,-133.758056,WGS84,,,,,River/Stream,Field Msr/Obs,Surface Water,2018-06-29,,,,,,Probe/Sensor,Depth of water column,,,1,m,Actual,,0.01,m,Method Detection Level,,,,,,,,,,
Mackenzie Hg in streamwater survey 2018-2020,A.Red,Arctic Red River at Mackenzie River junction,67.568611,-133.758056,WGS84,,,,,River/Stream,Field Msr/Obs,Surface Water,2018-06-29,,,,,,Probe/Sensor,Dissolved oxygen saturation,,,94.3,%,Actual,,0.1,%,Method Detection Level,,,,,,,,,,
Mackenzie Hg in streamwater survey 2018-2020,A.Red,Arctic Red River at Mackenzie River junction,67.568611,-133.758056,WGS84,,,,,River/Stream,Sample-Integrated Vertical Profile,Surface Water,2018-06-29,,,,,,DH-95,Magnesium,,Dissolved,26.4,mg/L,Actual,,0.1,mg/L,Method Detection Level,,,SM 4110:B,APHA,SM 4110B,,,,Taiga,
Mackenzie Hg in streamwater survey 2018-2020,A.Red,Arctic Red River at Mackenzie River junction,67.568611,-133.758056,WGS84,,,,,River/Stream,Sample-Integrated Vertical Profile,Surface Water,2018-06-29,,,,,,DH-95,Mercury,,Dissolved,1.157005017,ng/L,Actual,,,ng/L,Method Detection Level,,,1631:E,USEPA,1631E,,,,Trent University,
Mackenzie Hg in streamwater survey 2018-2020,A.Red,Arctic Red River at Mackenzie River junction,67.568611,-133.758056,WGS84,,,,,River/Stream,Sample-Integrated Vertical Profile,Surface Water,2018-06-29,,,,,,DH-95,Organic carbon,,Dissolved,4.1,mg/L,Actual,,0.5,mg/L,Method Detection Level,,,SM 5310:B,APHA,SM 5310B,,,,Taiga,
Mackenzie Hg in streamwater survey 2018-2020,A.Red,Arctic Red River at Mackenzie River junction,67.568611,-133.758056,WGS84,,,,,River/Stream,Sample-Integrated Vertical Profile,Surface Water,2018-06-29,,,,,,DH-95,Organic carbon,,Total,4.4,mg/L,Actual,,0.5,mg/L,Method Detection Level,,,SM 5310:B,APHA,SM 5310B,,,,Taiga,
Mackenzie Hg in streamwater survey 2018-2020,A.Red,Arctic Red River at Mackenzie River junction,67.568611,-133.758056,WGS84,,,,,River/Stream,Field Msr/Obs,Surface Water,2018-06-29,,,,,,Probe/Sensor,pH,,,7.16,None,Actual,,,None,Method Detection Level,,,,,,,,,,
Mackenzie Hg in streamwater survey 2018-2020,A.Red,Arctic Red River at Mackenzie River junction,67.568611,-133.758056,WGS84,,,,,River/Stream,Sample-Integrated Vertical Profile,Surface Water,2018-06-29,,,,,,DH-95,pH,,,8.04,None,Actual,,,None,Method Detection Level,,,SM 4500-H:B,APHA,SM 4500 H+B,,,,Taiga,
Mackenzie Hg in streamwater survey 2018-2020,A.Red,Arctic Red River at Mackenzie River junction,67.568611,-133.758056,WGS84,,,,,River/Stream,Sample-Integrated Vertical Profile,Surface Water,2018-06-29,,,,,,DH-95,Potassium,,Dissolved,0.7,mg/L,Actual,,0.1,mg/L,Method Detection Level,,,SM 4110:B,APHA,SM 4110B,,,,Taiga,
Mackenzie Hg in streamwater survey 2018-2020,A.Red,Arctic Red River at Mackenzie River junction,67.568611,-133.758056,WGS84,,,,,River/Stream,Sample-Integrated Vertical Profile,Surface Water,2018-06-29,,,,,,DH-95,Sodium,,Dissolved,3.9,mg/L,Actual,,0.1,mg/L,Method Detection Level,,,SM 4110:B,APHA,SM 4110B,,,,Taiga,
Mackenzie Hg in streamwater survey 2018-2020,A.Red,Arctic Red River at Mackenzie River junction,67.568611,-133.758056,WGS84,,,,,River/Stream,Field Msr/Obs,Surface Water,2018-06-29,,,,,,Probe/Sensor,Specific conductance,,,359,mS/cm,Actual,,0.1,mS/cm,Method Detection Level,,,,,,,,,,
Mackenzie Hg in streamwater survey 2018-2020,A.Red,Arctic Red River at Mackenzie River junction,67.568611,-133.758056,WGS84,,,,,River/Stream,Sample-Integrated Vertical Profile,Surface Water,2018-06-29,,,,,,DH-95,Specific conductance,,,475,uS/cm,Actual,,0.4,uS/cm,Method Detection Level,,,SM 2500:B,APHA,SM 2510B,,,,Taiga,
Mackenzie Hg in streamwater survey 2018-2020,A.Red,Arctic Red River at Mackenzie River junction,67.568611,-133.758056,WGS84,,,,,River/Stream,Sample-Integrated Vertical Profile,Surface Water,2018-06-29,,,,,,DH-95,Sulfate,,Dissolved,146,mg/L,Actual,,1,mg/L,Method Detection Level,,,SM 4110:B,APHA,SM 4110B,,,,Taiga,
Mackenzie Hg in streamwater survey 2018-2020,A.Red,Arctic Red River at Mackenzie River junction,67.568611,-133.758056,WGS84,,,,,River/Stream,Field Msr/Obs,Surface Water,2018-06-29,,,,,,Probe/Sensor,"Temperature, water",,,13.2,deg C,Actual,,0.1,deg C,Method Detection Level,,,,,,,,,,
Mackenzie Hg in streamwater survey 2018-2020,A.Red,Arctic Red River at Mackenzie River junction,67.568611,-133.758056,WGS84,,,,,River/Stream,Sample-Integrated Vertical Profile,Surface Water,2018-06-29,,,,,,DH-95,Total dissolved solids,,,358,mg/L,Actual,,10,mg/L,Method Detection Level,,,SM 2540:C,APHA,SM 2540D,,,,Taiga,
Mackenzie Hg in streamwater survey 2018-2020,A.Red,Arctic Red River at Mackenzie River junction,67.568611,-133.758056,WGS84,,,,,River/Stream,Sample-Integrated Vertical Profile,Surface Water,2018-06-29,,,,,,DH-95,Total suspended solids,,,170,mg/L,Actual,,3,mg/L,Method Detection Level,,,SM 2540:D,APHA,SM 2540C,,,,Taiga,
Mackenzie Hg in streamwater survey 2018-2020,A.Red,Arctic Red River at Mackenzie River junction,67.568611,-133.758056,WGS84,,,,,River/Stream,Field Msr/Obs,Surface Water,2018-06-29,,,,,,Probe/Sensor,Turbidity,,,160.5,FNU,Actual,,1,FNU,Method Detection Level,,,,,,,,,,
Mackenzie Hg in streamwater survey 2018-2020,A.Red,Arctic Red River at Mackenzie River junction,67.568611,-133.758056,WGS84,,,,,River/Stream,Sample-Integrated Vertical Profile,Surface Water,2018-06-29,,,,,,DH-95,Turbidity,,,236,NTU,Actual,,0.05,NTU,Method Detection Level,,,SM 2130:B,APHA,SM 2130B,,,,Taiga,
Mackenzie Hg in streamwater survey 2018-2020,MR-ARR,Mackenzie River upstream of Arctic Red River junction,67.547222,-133.858333,WGS84,,,,,River/Stream,Sample-Integrated Vertical Profile,Surface Water,2018-06-29,,,,,,DH-95,"Alkalinity, total",as CaCO3,,80.2,mg/L,Actual,,0.1,mg/L,Method Detection Level,,,SM 2320:B,APHA,SM 2320B,,,,Taiga,
Mackenzie Hg in streamwater survey 2018-2020,MR-ARR,Mackenzie River upstream of Arctic Red River junction,67.547222,-133.858333,WGS84,,,,,River/Stream,Sample-Integrated Vertical Profile,Surface Water,2018-06-29,,,,,,DH-95,Calcium,,Dissolved,29.9,mg/L,Actual,,0.1,mg/L,Method Detection Level,,,SM 4110:B,APHA,SM 4110B,,,,Taiga,
Mackenzie Hg in streamwater survey 2018-2020,MR-ARR,Mackenzie River upstream of Arctic Red River junction,67.547222,-133.858333,WGS84,,,,,River/Stream,Field Msr/Obs,Surface Water,2018-06-29,,,,,,Probe/Sensor,Depth of water column,,,1,m,Actual,,0.01,m,Method Detection Level,,,,,,,,,,
Mackenzie Hg in streamwater survey 2018-2020,MR-ARR,Mackenzie River upstream of Arctic Red River junction,67.547222,-133.858333,WGS84,,,,,River/Stream,Field Msr/Obs,Surface Water,2018-06-29,,,,,,Probe/Sensor,Dissolved oxygen saturation,,,95,%,Actual,,0.1,%,Method Detection Level,,,,,,,,,,
Mackenzie Hg in streamwater survey 2018-2020,MR-ARR,Mackenzie River upstream of Arctic Red River junction,67.547222,-133.858333,WGS84,,,,,River/Stream,Sample-Integrated Vertical Profile,Surface Water,2018-06-29,,,,,,DH-95,Magnesium,,Dissolved,12.7,mg/L,Actual,,0.1,mg/L,Method Detection Level,,,SM 4110:B,APHA,SM 4110B,,,,Taiga,
Mackenzie Hg in streamwater survey 2018-2020,MR-ARR,Mackenzie River upstream of Arctic Red River junction,67.547222,-133.858333,WGS84,,,,,River/Stream,Sample-Integrated Vertical Profile,Surface Water,2018-06-29,,,,,,DH-95,Mercury,,Dissolved,0.915339039,ng/L,Actual,,,ng/L,Method Detection Level,,,1631:E,USEPA,1631E,,,,Trent University,
Mackenzie Hg in streamwater survey 2018-2020,MR-ARR,Mackenzie River upstream of Arctic Red River junction,67.547222,-133.858333,WGS84,,,,,River/Stream,Sample-Integrated Vertical Profile,Surface Water,2018-06-29,,,,,,DH-95,Organic carbon,,Dissolved,4.8,mg/L,Actual,,0.5,mg/L,Method Detection Level,,,SM 5310:B,APHA,SM 5310B,,,,Taiga,
Mackenzie Hg in streamwater survey 2018-2020,MR-ARR,Mackenzie River upstream of Arctic Red River junction,67.547222,-133.858333,WGS84,,,,,River/Stream,Sample-Integrated Vertical Profile,Surface Water,2018-06-29,,,,,,DH-95,Organic carbon,,Total,5.2,mg/L,Actual,,0.5,mg/L,Method Detection Level,,,SM 5310:B,APHA,SM 5310B,,,,Taiga,
Mackenzie Hg in streamwater survey 2018-2020,MR-ARR,Mackenzie River upstream of Arctic Red River junction,67.547222,-133.858333,WGS84,,,,,River/Stream,Field Msr/Obs,Surface Water,2018-06-29,,,,,,Probe/Sensor,pH,,,7.54,None,Actual,,,None,Method Detection Level,,,,,,,,,,
Mackenzie Hg in streamwater survey 2018-2020,MR-ARR,Mackenzie River upstream of Arctic Red River junction,67.547222,-133.858333,WGS84,,,,,River/Stream,Sample-Integrated Vertical Profile,Surface Water,2018-06-29,,,,,,DH-95,pH,,,8.11,None,Actual,,,None,Method Detection Level,,,SM 4500-H:B,APHA,SM 4500 H+B,,,,Taiga,
Mackenzie Hg in streamwater survey 2018-2020,MR-ARR,Mackenzie River upstream of Arctic Red River junction,67.547222,-133.858333,WGS84,,,,,River/Stream,Sample-Integrated Vertical Profile,Surface Water,2018-06-29,,,,,,DH-95,Potassium,,Dissolved,0.8,mg/L,Actual,,0.1,mg/L,Method Detection Level,,,SM 4110:B,APHA,SM 4110B,,,,Taiga,
Mackenzie Hg in streamwater survey 2018-2020,MR-ARR,Mackenzie River upstream of Arctic Red River junction,67.547222,-133.858333,WGS84,,,,,River/Stream,Sample-Integrated Vertical Profile,Surface Water,2018-06-29,,,,,,DH-95,Sodium,,Dissolved,6.9,mg/L,Actual,,0.1,mg/L,Method Detection Level,,,SM 4110:B,APHA,SM 4110B,,,,Taiga,
