DatasetName,MonitoringLocationID,MonitoringLocationName,MonitoringLocationLatitude,MonitoringLocationLongitude,MonitoringLocationHorizontalCoordinateReferenceSystem,MonitoringLocationHorizontalAccuracyMeasure,MonitoringLocationHorizontalAccuracyUnit,MonitoringLocationVerticalMeasure,MonitoringLocationVerticalUnit,MonitoringLocationType,ActivityType,ActivityMediaName,ActivityStartDate,ActivityStartTime,ActivityEndDate,ActivityEndTime,ActivityDepthHeightMeasure,ActivityDepthHeightUnit,SampleCollectionEquipmentName,CharacteristicName,MethodSpeciation,ResultSampleFraction,ResultValue,ResultUnit,ResultValueType,ResultDetectionCondition,ResultDetectionQuantitationLimitMeasure,ResultDetectionQuantitationLimitUnit,ResultDetectionQuantitationLimitType,ResultStatusID,ResultComment,ResultAnalyticalMethodID,ResultAnalyticalMethodContext,ResultAnalyticalMethodName,AnalysisStartDate,AnalysisStartTime,AnalysisStartTimeZone,LaboratoryName,LaboratorySampleID
"Seasonal Monitoring of Smith Creek and Scotty Creek, 2019-2021",SCC,Scotty Creek,61.415739,-121.45535,WGS84,,,,,River/Stream,Sample-Routine,Surface Water,2020-08-13,,,,,,Water Bottle,Iron,,"Filtered, field",0.16,mg/L,Actual,,,,,,,ICP-OES,THERMO-SCIENTIFIC,ICP-OES,,,,Natural Resources Analytical Laboratory,
"Seasonal Monitoring of Smith Creek and Scotty Creek, 2019-2021",SCC,Scotty Creek,61.415739,-121.45535,WGS84,,,,,River/Stream,Sample-Routine,Surface Water,2020-08-13,,,,,,Water Bottle,Magnesium,,"Filtered, field",6.06,mg/L,Actual,,,,,,,ICP-OES,THERMO-SCIENTIFIC,ICP-OES,,,,Natural Resources Analytical Laboratory,
"Seasonal Monitoring of Smith Creek and Scotty Creek, 2019-2021",SCC,Scotty Creek,61.415739,-121.45535,WGS84,,,,,River/Stream,Sample-Routine,Surface Water,2020-08-13,,,,,,Water Bottle,Manganese,,"Filtered, field",0.01,mg/L,Actual,,,,,,,ICP-OES,THERMO-SCIENTIFIC,ICP-OES,,,,Natural Resources Analytical Laboratory,
"Seasonal Monitoring of Smith Creek and Scotty Creek, 2019-2021",SCC,Scotty Creek,61.415739,-121.45535,WGS84,,,,,River/Stream,Sample-Routine,Surface Water,2020-08-13,,,,,,Water Bottle,Mercury,,Total,1.01,ng/L,Actual,,,,,,,Method 1631,USEPA,Mercury in Water by CVAFS,,,,Biogeochemical Analytical Service Laboratory,
"Seasonal Monitoring of Smith Creek and Scotty Creek, 2019-2021",SCC,Scotty Creek,61.415739,-121.45535,WGS84,,,,,River/Stream,Sample-Routine,Surface Water,2020-08-13,,,,,,Water Bottle,Methylmercury(1+),,Total,0.08,ng/L,Actual,,,,,,,Isotope dilution following distillation,PROPRIETARY,Isotope dilution following distillation,,,,Biogeochemical Analytical Service Laboratory,
"Seasonal Monitoring of Smith Creek and Scotty Creek, 2019-2021",SCC,Scotty Creek,61.415739,-121.45535,WGS84,,,,,River/Stream,Sample-Routine,Surface Water,2020-08-13,,,,,,Water Bottle,Organic carbon,,"Filtered, field",22.73,mg/L,Actual,,,,,,,Non-Purgeable Organic Carbon,PROPRIETARY,Shimadzu TOC-L CPH Model + TNM-L,,,,Natural Resources Analytical Laboratory,
"Seasonal Monitoring of Smith Creek and Scotty Creek, 2019-2021",SCC,Scotty Creek,61.415739,-121.45535,WGS84,,,,,River/Stream,Sample-Routine,Surface Water,2020-08-13,,,,,,Water Bottle,Orthophosphate,as P,"Filtered, field",1.77,ug/L,Actual,,,,,,,Method 365.1,USEPA,Molybdenum Blue method,,,,Natural Resources Analytical Laboratory,
"Seasonal Monitoring of Smith Creek and Scotty Creek, 2019-2021",SCC,Scotty Creek,61.415739,-121.45535,WGS84,,,,,River/Stream,Sample-Routine,Surface Water,2020-08-13,,,,,,Probe/Sensor,pH,,,7.75,None,Actual,,,,,,,PT1 and PT2 Ultrapens,PROPRIETARY,,,,,Catchment and Wetland Sciences Laboratory,
"Seasonal Monitoring of Smith Creek and Scotty Creek, 2019-2021",SCC,Scotty Creek,61.415739,-121.45535,WGS84,,,,,River/Stream,Sample-Routine,Surface Water,2020-08-13,,,,,,Water Bottle,Potassium,,"Filtered, field",0.24,mg/L,Actual,,,,,,,ICP-OES,THERMO-SCIENTIFIC,ICP-OES,,,,Natural Resources Analytical Laboratory,
"Seasonal Monitoring of Smith Creek and Scotty Creek, 2019-2021",SCC,Scotty Creek,61.415739,-121.45535,WGS84,,,,,River/Stream,Sample-Routine,Surface Water,2020-08-13,,,,,,Water Bottle,Sodium,,"Filtered, field",1.6,mg/L,Actual,,,,,,,ICP-OES,THERMO-SCIENTIFIC,ICP-OES,,,,Natural Resources Analytical Laboratory,
"Seasonal Monitoring of Smith Creek and Scotty Creek, 2019-2021",SCC,Scotty Creek,61.415739,-121.45535,WGS84,,,,,River/Stream,Sample-Routine,Surface Water,2020-08-13,,,,,,Water Bottle,Specific UV Absorbance at 254 nm,,,3.43,L/mg-cm,Calculated,,,,,,,"SUVA 254, Fe corrected",PROPRIETARY,"SUVA 254, Fe corrected",,,,Catchment and Wetland Sciences Laboratory,
"Seasonal Monitoring of Smith Creek and Scotty Creek, 2019-2021",SCC,Scotty Creek,61.415739,-121.45535,WGS84,,,,,River/Stream,Sample-Routine,Surface Water,2020-08-13,,,,,,Water Bottle,Sulfur,,"Filtered, field",0.4,mg/L,Actual,,,,,,,ICP-OES,THERMO-SCIENTIFIC,ICP-OES,,,,Natural Resources Analytical Laboratory,
"Seasonal Monitoring of Smith Creek and Scotty Creek, 2019-2021",SCC,Scotty Creek,61.415739,-121.45535,WGS84,,,,,River/Stream,Sample-Routine,Surface Water,2020-08-13,,,,,,Water Bottle,"Total Nitrogen, mixed forms",as N,"Filtered, field",0.59,mg/L,Actual,,,,,,,Total Nitrogen,PROPRIETARY,Shimadzu TOC-L CPH Model + TNM-L,,,,Natural Resources Analytical Laboratory,
"Seasonal Monitoring of Smith Creek and Scotty Creek, 2019-2021",SCC,Scotty Creek,61.415739,-121.45535,WGS84,,,,,River/Stream,Sample-Routine,Surface Water,2020-08-13,,,,,,Water Bottle,UV 254,,,0.78,units/cm,Blank Corrected,,,,,,,Shimadzu UV-1280,PROPRIETARY,Shimadzu UV-1280,,,,Catchment and Wetland Sciences Laboratory,
"Seasonal Monitoring of Smith Creek and Scotty Creek, 2019-2021",SMC,Smith Creek,63.173589,-123.337311,WGS84,,,,,River/Stream,Sample-Routine,Surface Water,2020-08-14,,,,,,Water Bottle,Ammonium,as N,"Filtered, field",10.4,ug/L,Actual,,,,,,,Salicylate-hypochlorite method,PROPRIETARY,Salicylate-hypochlorite method,,,,Natural Resources Analytical Laboratory,
"Seasonal Monitoring of Smith Creek and Scotty Creek, 2019-2021",SMC,Smith Creek,63.173589,-123.337311,WGS84,,,,,River/Stream,Sample-Routine,Surface Water,2020-08-14,,,,,,Water Bottle,Calcium,,"Filtered, field",58.19,mg/L,Actual,,,,,,,ICP-OES,THERMO-SCIENTIFIC,ICP-OES,,,,Natural Resources Analytical Laboratory,
"Seasonal Monitoring of Smith Creek and Scotty Creek, 2019-2021",SMC,Smith Creek,63.173589,-123.337311,WGS84,,,,,River/Stream,Sample-Routine,Surface Water,2020-08-14,,,,,,Water Bottle,Chloride,,"Filtered, field",19.1,mg/L,Actual,,,,,,,Method 325.2,USEPA,Ferrithiocyante method.,,,,Natural Resources Analytical Laboratory,
"Seasonal Monitoring of Smith Creek and Scotty Creek, 2019-2021",SMC,Smith Creek,63.173589,-123.337311,WGS84,,,,,River/Stream,Sample-Routine,Surface Water,2020-08-14,,,,,,Probe/Sensor,Conductivity,,,484,uS/cm,Actual,,,,,,,PT1 and PT2 Ultrapens,PROPRIETARY,,,,,Catchment and Wetland Sciences Laboratory,
"Seasonal Monitoring of Smith Creek and Scotty Creek, 2019-2021",SMC,Smith Creek,63.173589,-123.337311,WGS84,,,,,River/Stream,Sample-Routine,Surface Water,2020-08-14,,,,,,Water Bottle,Iron,,"Filtered, field",0.06,mg/L,Actual,,,,,,,ICP-OES,THERMO-SCIENTIFIC,ICP-OES,,,,Natural Resources Analytical Laboratory,
"Seasonal Monitoring of Smith Creek and Scotty Creek, 2019-2021",SMC,Smith Creek,63.173589,-123.337311,WGS84,,,,,River/Stream,Sample-Routine,Surface Water,2020-08-14,,,,,,Water Bottle,Magnesium,,"Filtered, field",14.67,mg/L,Actual,,,,,,,ICP-OES,THERMO-SCIENTIFIC,ICP-OES,,,,Natural Resources Analytical Laboratory,
"Seasonal Monitoring of Smith Creek and Scotty Creek, 2019-2021",SMC,Smith Creek,63.173589,-123.337311,WGS84,,,,,River/Stream,Sample-Routine,Surface Water,2020-08-14,,,,,,Water Bottle,Manganese,,"Filtered, field",0.01,mg/L,Actual,,,,,,,ICP-OES,THERMO-SCIENTIFIC,ICP-OES,,,,Natural Resources Analytical Laboratory,
"Seasonal Monitoring of Smith Creek and Scotty Creek, 2019-2021",SMC,Smith Creek,63.173589,-123.337311,WGS84,,,,,River/Stream,Sample-Routine,Surface Water,2020-08-14,,,,,,Water Bottle,Mercury,,Total,2.56,ng/L,Actual,,,,,,,Method 1631,USEPA,Mercury in Water by CVAFS,,,,Biogeochemical Analytical Service Laboratory,
"Seasonal Monitoring of Smith Creek and Scotty Creek, 2019-2021",SMC,Smith Creek,63.173589,-123.337311,WGS84,,,,,River/Stream,Sample-Routine,Surface Water,2020-08-14,,,,,,Water Bottle,Methylmercury(1+),,Total,0.08,ng/L,Actual,,,,,,,Isotope dilution following distillation,PROPRIETARY,Isotope dilution following distillation,,,,Biogeochemical Analytical Service Laboratory,
"Seasonal Monitoring of Smith Creek and Scotty Creek, 2019-2021",SMC,Smith Creek,63.173589,-123.337311,WGS84,,,,,River/Stream,Sample-Routine,Surface Water,2020-08-14,,,,,,Water Bottle,Organic carbon,,"Filtered, field",14.88,mg/L,Actual,,,,,,,Non-Purgeable Organic Carbon,PROPRIETARY,Shimadzu TOC-L CPH Model + TNM-L,,,,Natural Resources Analytical Laboratory,
"Seasonal Monitoring of Smith Creek and Scotty Creek, 2019-2021",SMC,Smith Creek,63.173589,-123.337311,WGS84,,,,,River/Stream,Sample-Routine,Surface Water,2020-08-14,,,,,,Water Bottle,Orthophosphate,as P,"Filtered, field",1.8,ug/L,Actual,,,,,,,Method 365.1,USEPA,Molybdenum Blue method,,,,Natural Resources Analytical Laboratory,
"Seasonal Monitoring of Smith Creek and Scotty Creek, 2019-2021",SMC,Smith Creek,63.173589,-123.337311,WGS84,,,,,River/Stream,Sample-Routine,Surface Water,2020-08-14,,,,,,Probe/Sensor,pH,,,8.08,None,Actual,,,,,,,PT1 and PT2 Ultrapens,PROPRIETARY,,,,,Catchment and Wetland Sciences Laboratory,
"Seasonal Monitoring of Smith Creek and Scotty Creek, 2019-2021",SMC,Smith Creek,63.173589,-123.337311,WGS84,,,,,River/Stream,Sample-Routine,Surface Water,2020-08-14,,,,,,Water Bottle,Potassium,,"Filtered, field",0.93,mg/L,Actual,,,,,,,ICP-OES,THERMO-SCIENTIFIC,ICP-OES,,,,Natural Resources Analytical Laboratory,
"Seasonal Monitoring of Smith Creek and Scotty Creek, 2019-2021",SMC,Smith Creek,63.173589,-123.337311,WGS84,,,,,River/Stream,Sample-Routine,Surface Water,2020-08-14,,,,,,Water Bottle,Sodium,,"Filtered, field",13.53,mg/L,Actual,,,,,,,ICP-OES,THERMO-SCIENTIFIC,ICP-OES,,,,Natural Resources Analytical Laboratory,
"Seasonal Monitoring of Smith Creek and Scotty Creek, 2019-2021",SMC,Smith Creek,63.173589,-123.337311,WGS84,,,,,River/Stream,Sample-Routine,Surface Water,2020-08-14,,,,,,Water Bottle,Specific UV Absorbance at 254 nm,,,3.36,L/mg-cm,Calculated,,,,,,,"SUVA 254, Fe corrected",PROPRIETARY,"SUVA 254, Fe corrected",,,,Catchment and Wetland Sciences Laboratory,
"Seasonal Monitoring of Smith Creek and Scotty Creek, 2019-2021",SMC,Smith Creek,63.173589,-123.337311,WGS84,,,,,River/Stream,Sample-Routine,Surface Water,2020-08-14,,,,,,Water Bottle,Sulfate,,"Filtered, field",16.8,mg/L,Actual,,,,,,,Method 375.4,USEPA,Barium chloride turbidimetric method,,,,Natural Resources Analytical Laboratory,
"Seasonal Monitoring of Smith Creek and Scotty Creek, 2019-2021",SMC,Smith Creek,63.173589,-123.337311,WGS84,,,,,River/Stream,Sample-Routine,Surface Water,2020-08-14,,,,,,Water Bottle,Sulfur,,"Filtered, field",14.62,mg/L,Actual,,,,,,,ICP-OES,THERMO-SCIENTIFIC,ICP-OES,,,,Natural Resources Analytical Laboratory,
"Seasonal Monitoring of Smith Creek and Scotty Creek, 2019-2021",SMC,Smith Creek,63.173589,-123.337311,WGS84,,,,,River/Stream,Sample-Routine,Surface Water,2020-08-14,,,,,,Water Bottle,"Total Nitrogen, mixed forms",as N,"Filtered, field",0.42,mg/L,Actual,,,,,,,Total Nitrogen,PROPRIETARY,Shimadzu TOC-L CPH Model + TNM-L,,,,Natural Resources Analytical Laboratory,
"Seasonal Monitoring of Smith Creek and Scotty Creek, 2019-2021",SMC,Smith Creek,63.173589,-123.337311,WGS84,,,,,River/Stream,Sample-Routine,Surface Water,2020-08-14,,,,,,Water Bottle,UV 254,,,0.5,units/cm,Blank Corrected,,,,,,,Shimadzu UV-1280,PROPRIETARY,Shimadzu UV-1280,,,,Catchment and Wetland Sciences Laboratory,
"Seasonal Monitoring of Smith Creek and Scotty Creek, 2019-2021",SCC,Scotty Creek,61.415739,-121.45535,WGS84,,,,,River/Stream,Sample-Routine,Surface Water,2020-09-09,,,,,,Water Bottle,Ammonium,as N,"Filtered, field",18.38,ug/L,Actual,,,,,,,Salicylate-hypochlorite method,PROPRIETARY,Salicylate-hypochlorite method,,,,Natural Resources Analytical Laboratory,
"Seasonal Monitoring of Smith Creek and Scotty Creek, 2019-2021",SCC,Scotty Creek,61.415739,-121.45535,WGS84,,,,,River/Stream,Sample-Routine,Surface Water,2020-09-09,,,,,,Water Bottle,Calcium,,"Filtered, field",22.25,mg/L,Actual,,,,,,,ICP-OES,THERMO-SCIENTIFIC,ICP-OES,,,,Natural Resources Analytical Laboratory,
"Seasonal Monitoring of Smith Creek and Scotty Creek, 2019-2021",SCC,Scotty Creek,61.415739,-121.45535,WGS84,,,,,River/Stream,Sample-Routine,Surface Water,2020-09-09,,,,,,Water Bottle,Chloride,,"Filtered, field",0.88,mg/L,Actual,,,,,,,Method 325.2,USEPA,Ferrithiocyante method.,,,,Natural Resources Analytical Laboratory,
"Seasonal Monitoring of Smith Creek and Scotty Creek, 2019-2021",SCC,Scotty Creek,61.415739,-121.45535,WGS84,,,,,River/Stream,Sample-Routine,Surface Water,2020-09-09,,,,,,Probe/Sensor,Conductivity,,,182,uS/cm,Actual,,,,,,,PT1 and PT2 Ultrapens,PROPRIETARY,,,,,Catchment and Wetland Sciences Laboratory,
"Seasonal Monitoring of Smith Creek and Scotty Creek, 2019-2021",SCC,Scotty Creek,61.415739,-121.45535,WGS84,,,,,River/Stream,Sample-Routine,Surface Water,2020-09-09,,,,,,Water Bottle,Copper,,"Filtered, field",0.01,mg/L,Actual,,,,,,,ICP-OES,THERMO-SCIENTIFIC,ICP-OES,,,,Natural Resources Analytical Laboratory,
"Seasonal Monitoring of Smith Creek and Scotty Creek, 2019-2021",SCC,Scotty Creek,61.415739,-121.45535,WGS84,,,,,River/Stream,Sample-Routine,Surface Water,2020-09-09,,,,,,Water Bottle,Iron,,"Filtered, field",0.11,mg/L,Actual,,,,,,,ICP-OES,THERMO-SCIENTIFIC,ICP-OES,,,,Natural Resources Analytical Laboratory,
"Seasonal Monitoring of Smith Creek and Scotty Creek, 2019-2021",SCC,Scotty Creek,61.415739,-121.45535,WGS84,,,,,River/Stream,Sample-Routine,Surface Water,2020-09-09,,,,,,Water Bottle,Magnesium,,"Filtered, field",5.22,mg/L,Actual,,,,,,,ICP-OES,THERMO-SCIENTIFIC,ICP-OES,,,,Natural Resources Analytical Laboratory,
"Seasonal Monitoring of Smith Creek and Scotty Creek, 2019-2021",SCC,Scotty Creek,61.415739,-121.45535,WGS84,,,,,River/Stream,Sample-Routine,Surface Water,2020-09-09,,,,,,Water Bottle,Manganese,,"Filtered, field",0.01,mg/L,Actual,,,,,,,ICP-OES,THERMO-SCIENTIFIC,ICP-OES,,,,Natural Resources Analytical Laboratory,
"Seasonal Monitoring of Smith Creek and Scotty Creek, 2019-2021",SCC,Scotty Creek,61.415739,-121.45535,WGS84,,,,,River/Stream,Sample-Routine,Surface Water,2020-09-09,,,,,,Water Bottle,Mercury,,Total,1.13,ng/L,Actual,,,,,,,Method 1631,USEPA,Mercury in Water by CVAFS,,,,Biogeochemical Analytical Service Laboratory,
"Seasonal Monitoring of Smith Creek and Scotty Creek, 2019-2021",SCC,Scotty Creek,61.415739,-121.45535,WGS84,,,,,River/Stream,Sample-Routine,Surface Water,2020-09-09,,,,,,Water Bottle,Organic carbon,,"Filtered, field",22.22,mg/L,Actual,,,,,,,Non-Purgeable Organic Carbon,PROPRIETARY,Shimadzu TOC-L CPH Model + TNM-L,,,,Natural Resources Analytical Laboratory,
"Seasonal Monitoring of Smith Creek and Scotty Creek, 2019-2021",SCC,Scotty Creek,61.415739,-121.45535,WGS84,,,,,River/Stream,Sample-Routine,Surface Water,2020-09-09,,,,,,Water Bottle,Orthophosphate,as P,"Filtered, field",1.88,ug/L,Actual,,,,,,,Method 365.1,USEPA,Molybdenum Blue method,,,,Natural Resources Analytical Laboratory,
"Seasonal Monitoring of Smith Creek and Scotty Creek, 2019-2021",SCC,Scotty Creek,61.415739,-121.45535,WGS84,,,,,River/Stream,Sample-Routine,Surface Water,2020-09-09,,,,,,Probe/Sensor,pH,,,7.17,None,Actual,,,,,,,PT1 and PT2 Ultrapens,PROPRIETARY,,,,,Catchment and Wetland Sciences Laboratory,
"Seasonal Monitoring of Smith Creek and Scotty Creek, 2019-2021",SCC,Scotty Creek,61.415739,-121.45535,WGS84,,,,,River/Stream,Sample-Routine,Surface Water,2020-09-09,,,,,,Water Bottle,Potassium,,"Filtered, field",0.16,mg/L,Actual,,,,,,,ICP-OES,THERMO-SCIENTIFIC,ICP-OES,,,,Natural Resources Analytical Laboratory,
"Seasonal Monitoring of Smith Creek and Scotty Creek, 2019-2021",SCC,Scotty Creek,61.415739,-121.45535,WGS84,,,,,River/Stream,Sample-Routine,Surface Water,2020-09-09,,,,,,Water Bottle,Sodium,,"Filtered, field",1.29,mg/L,Actual,,,,,,,ICP-OES,THERMO-SCIENTIFIC,ICP-OES,,,,Natural Resources Analytical Laboratory,
"Seasonal Monitoring of Smith Creek and Scotty Creek, 2019-2021",SCC,Scotty Creek,61.415739,-121.45535,WGS84,,,,,River/Stream,Sample-Routine,Surface Water,2020-09-09,,,,,,Water Bottle,Specific UV Absorbance at 254 nm,,,3.56,L/mg-cm,Calculated,,,,,,,"SUVA 254, Fe corrected",PROPRIETARY,"SUVA 254, Fe corrected",,,,Catchment and Wetland Sciences Laboratory,
"Seasonal Monitoring of Smith Creek and Scotty Creek, 2019-2021",SCC,Scotty Creek,61.415739,-121.45535,WGS84,,,,,River/Stream,Sample-Routine,Surface Water,2020-09-09,,,,,,Water Bottle,Sulfur,,"Filtered, field",0.53,mg/L,Actual,,,,,,,ICP-OES,THERMO-SCIENTIFIC,ICP-OES,,,,Natural Resources Analytical Laboratory,
"Seasonal Monitoring of Smith Creek and Scotty Creek, 2019-2021",SCC,Scotty Creek,61.415739,-121.45535,WGS84,,,,,River/Stream,Sample-Routine,Surface Water,2020-09-09,,,,,,Water Bottle,"Total Nitrogen, mixed forms",as N,"Filtered, field",0.52,mg/L,Actual,,,,,,,Total Nitrogen,PROPRIETARY,Shimadzu TOC-L CPH Model + TNM-L,,,,Natural Resources Analytical Laboratory,
"Seasonal Monitoring of Smith Creek and Scotty Creek, 2019-2021",SCC,Scotty Creek,61.415739,-121.45535,WGS84,,,,,River/Stream,Sample-Routine,Surface Water,2020-09-09,,,,,,Water Bottle,UV 254,,,0.79,units/cm,Blank Corrected,,,,,,,Shimadzu UV-1280,PROPRIETARY,Shimadzu UV-1280,,,,Catchment and Wetland Sciences Laboratory,
"Seasonal Monitoring of Smith Creek and Scotty Creek, 2019-2021",SMC,Smith Creek,63.173589,-123.337311,WGS84,,,,,River/Stream,Sample-Routine,Surface Water,2020-09-10,,,,,,Water Bottle,Ammonium,as N,"Filtered, field",18.41,ug/L,Actual,,,,,,,Salicylate-hypochlorite method,PROPRIETARY,Salicylate-hypochlorite method,,,,Natural Resources Analytical Laboratory,
"Seasonal Monitoring of Smith Creek and Scotty Creek, 2019-2021",SMC,Smith Creek,63.173589,-123.337311,WGS84,,,,,River/Stream,Sample-Routine,Surface Water,2020-09-10,,,,,,Water Bottle,Calcium,,"Filtered, field",75.53,mg/L,Actual,,,,,,,ICP-OES,THERMO-SCIENTIFIC,ICP-OES,,,,Natural Resources Analytical Laboratory,
"Seasonal Monitoring of Smith Creek and Scotty Creek, 2019-2021",SMC,Smith Creek,63.173589,-123.337311,WGS84,,,,,River/Stream,Sample-Routine,Surface Water,2020-09-10,,,,,,Water Bottle,Chloride,,"Filtered, field",54.13,mg/L,Actual,,,,,,,Method 325.2,USEPA,Ferrithiocyante method.,,,,Natural Resources Analytical Laboratory,
"Seasonal Monitoring of Smith Creek and Scotty Creek, 2019-2021",SMC,Smith Creek,63.173589,-123.337311,WGS84,,,,,River/Stream,Sample-Routine,Surface Water,2020-09-10,,,,,,Probe/Sensor,Conductivity,,,728,uS/cm,Actual,,,,,,,PT1 and PT2 Ultrapens,PROPRIETARY,,,,,Catchment and Wetland Sciences Laboratory,
"Seasonal Monitoring of Smith Creek and Scotty Creek, 2019-2021",SMC,Smith Creek,63.173589,-123.337311,WGS84,,,,,River/Stream,Sample-Routine,Surface Water,2020-09-10,,,,,,Water Bottle,Iron,,"Filtered, field",0.03,mg/L,Actual,,,,,,,ICP-OES,THERMO-SCIENTIFIC,ICP-OES,,,,Natural Resources Analytical Laboratory,
"Seasonal Monitoring of Smith Creek and Scotty Creek, 2019-2021",SMC,Smith Creek,63.173589,-123.337311,WGS84,,,,,River/Stream,Sample-Routine,Surface Water,2020-09-10,,,,,,Water Bottle,Magnesium,,"Filtered, field",21.22,mg/L,Actual,,,,,,,ICP-OES,THERMO-SCIENTIFIC,ICP-OES,,,,Natural Resources Analytical Laboratory,
"Seasonal Monitoring of Smith Creek and Scotty Creek, 2019-2021",SMC,Smith Creek,63.173589,-123.337311,WGS84,,,,,River/Stream,Sample-Routine,Surface Water,2020-09-10,,,,,,Water Bottle,Manganese,,"Filtered, field",0.02,mg/L,Actual,,,,,,,ICP-OES,THERMO-SCIENTIFIC,ICP-OES,,,,Natural Resources Analytical Laboratory,
"Seasonal Monitoring of Smith Creek and Scotty Creek, 2019-2021",SMC,Smith Creek,63.173589,-123.337311,WGS84,,,,,River/Stream,Sample-Routine,Surface Water,2020-09-10,,,,,,Water Bottle,Mercury,,Total,1.13,ng/L,Actual,,,,,,,Method 1631,USEPA,Mercury in Water by CVAFS,,,,Biogeochemical Analytical Service Laboratory,
"Seasonal Monitoring of Smith Creek and Scotty Creek, 2019-2021",SMC,Smith Creek,63.173589,-123.337311,WGS84,,,,,River/Stream,Sample-Routine,Surface Water,2020-09-10,,,,,,Water Bottle,Methylmercury(1+),,Total,0.05,ng/L,Actual,,,,,,,Isotope dilution following distillation,PROPRIETARY,Isotope dilution following distillation,,,,Biogeochemical Analytical Service Laboratory,
"Seasonal Monitoring of Smith Creek and Scotty Creek, 2019-2021",SMC,Smith Creek,63.173589,-123.337311,WGS84,,,,,River/Stream,Sample-Routine,Surface Water,2020-09-10,,,,,,Water Bottle,Organic carbon,,"Filtered, field",9.59,mg/L,Actual,,,,,,,Non-Purgeable Organic Carbon,PROPRIETARY,Shimadzu TOC-L CPH Model + TNM-L,,,,Natural Resources Analytical Laboratory,
"Seasonal Monitoring of Smith Creek and Scotty Creek, 2019-2021",SMC,Smith Creek,63.173589,-123.337311,WGS84,,,,,River/Stream,Sample-Routine,Surface Water,2020-09-10,,,,,,Water Bottle,Orthophosphate,as P,"Filtered, field",1.47,ug/L,Actual,,,,,,,Method 365.1,USEPA,Molybdenum Blue method,,,,Natural Resources Analytical Laboratory,
"Seasonal Monitoring of Smith Creek and Scotty Creek, 2019-2021",SMC,Smith Creek,63.173589,-123.337311,WGS84,,,,,River/Stream,Sample-Routine,Surface Water,2020-09-10,,,,,,Probe/Sensor,pH,,,8.08,None,Actual,,,,,,,PT1 and PT2 Ultrapens,PROPRIETARY,,,,,Catchment and Wetland Sciences Laboratory,
"Seasonal Monitoring of Smith Creek and Scotty Creek, 2019-2021",SMC,Smith Creek,63.173589,-123.337311,WGS84,,,,,River/Stream,Sample-Routine,Surface Water,2020-09-10,,,,,,Water Bottle,Potassium,,"Filtered, field",1.52,mg/L,Actual,,,,,,,ICP-OES,THERMO-SCIENTIFIC,ICP-OES,,,,Natural Resources Analytical Laboratory,
"Seasonal Monitoring of Smith Creek and Scotty Creek, 2019-2021",SMC,Smith Creek,63.173589,-123.337311,WGS84,,,,,River/Stream,Sample-Routine,Surface Water,2020-09-10,,,,,,Water Bottle,Sodium,,"Filtered, field",36.56,mg/L,Actual,,,,,,,ICP-OES,THERMO-SCIENTIFIC,ICP-OES,,,,Natural Resources Analytical Laboratory,
"Seasonal Monitoring of Smith Creek and Scotty Creek, 2019-2021",SMC,Smith Creek,63.173589,-123.337311,WGS84,,,,,River/Stream,Sample-Routine,Surface Water,2020-09-10,,,,,,Water Bottle,Specific UV Absorbance at 254 nm,,,3.13,L/mg-cm,Calculated,,,,,,,"SUVA 254, Fe corrected",PROPRIETARY,"SUVA 254, Fe corrected",,,,Catchment and Wetland Sciences Laboratory,
"Seasonal Monitoring of Smith Creek and Scotty Creek, 2019-2021",SMC,Smith Creek,63.173589,-123.337311,WGS84,,,,,River/Stream,Sample-Routine,Surface Water,2020-09-10,,,,,,Water Bottle,Sulfate,,"Filtered, field",34.5,mg/L,Actual,,,,,,,Method 375.4,USEPA,Barium chloride turbidimetric method,,,,Natural Resources Analytical Laboratory,
